target,id,normal_dist,normal_intersec,fft_dist,fft_intersec,manhattan_dist,minkowski_dist,cosine_simil,jaccard_simil
1,1b059732,64.509234759469464,934348.50503925711,2.4205461002054347e-05,1.0,586.94548162290164,2.603,0.97,0.0004463289444320464
0,939283d3,44.426304655854686,964022.44545436616,8.7669628274149737e-05,0.99999999999999989,504.53889859338153,2.151,0.96,0.0003276003276003276
0,4f238e36,48.910831553181595,3118727.2366132638,1.0059723201662345e-05,1.0,866.5477040276495,3.939,0.957,0.0003872216844143272
0,53b2d26b,45.090373061296745,859959.90418263141,9.5141768127470107e-05,1.0,583.70499466004367,2.407,0.94,0.0003450060376056581
0,33ea96d2,73.768050137176516,708443.18239617848,3.1928060429839121e-05,0.99999999999999989,1303.1396926484103,5.322,0.945,0.0005163955589981926
1,d960f724,64.206000673988001,725233.93106792576,4.549709416638741e-05,1.0,1001.0336821339802,4.002,0.955,0.000441306266548985
1,8b12622c,42.690392597357814,1304620.8235065665,4.1683345606973067e-05,1.0,565.22655854605705,2.545,0.951,0.0003356831151393085
0,0c3b2f7a,50.363632767197551,1692152.6832048537,1.7858530245108696e-05,1.0,876.99776086822021,3.906,0.955,0.00034334763948497857
1,c4edad48,56.952932484271827,1077099.0982515789,5.5259943561063491e-05,1.0000000000000002,974.59769733732787,4.018,0.944,0.0004084133142740453
1,5158d9cd,75.908249492771134,696670.86650573835,4.6897533373165887e-05,1.0,630.96976338051184,2.769,0.952,0.0005807200929152149
0,04b03693,79.259896428912739,440698.32246885594,1.1563657452278526e-05,1.0000000000000002,921.91606699664408,4.117,0.956,0.0005547850208044383
0,0e5ff047,63.894001798024249,767394.17233055725,6.8390732558284474e-05,1.0,1402.795710660756,5.419,0.947,0.0004333694474539545
0,b04f44fe,49.004499670646275,1769436.8252462859,3.5090497735548914e-05,0.99999999999999989,1460.8314803837379,5.694,0.954,0.0003136762860727729
1,54c3d59a,61.085677245353153,983852.33282240131,1.9745262637772487e-05,1.0,544.00256383318424,2.447,0.956,0.0004470272686633885
0,68d59566,68.037786861880761,893379.72674914147,3.0259824043160476e-05,0.99999999999999989,524.68878808854902,2.254,0.955,0.0005279831045406547
0,c172464e,51.958184104898429,660847.91029029933,4.4951580971581428e-05,0.69754488518124891,396.90498242838964,1.908,0.959,0.0004284490145672665
1,6a448740,51.607954510315231,1016432.6386953546,4.8345773207083896e-05,1.0,601.42563848715361,2.656,0.953,0.0003832151753209427
1,e1cc3773,70.795484691505436,534503.83748541703,6.0994651182786972e-05,1.0,579.74792739012844,2.472,0.945,0.0004996252810392206
1,31474e5b,36.430841381946465,2381010.7954145167,1.4811468127434131e-05,0.99999999999999989,548.27756509933431,2.538,0.962,0.00033400133600534405
1,f9b91488,75.657318497734607,564696.81064269715,6.0390816128111302e-05,1.0,1350.630796653292,5.298,0.944,0.0005122950819672131
0,680f2867,56.500133605313479,863074.91495808598,6.0008718713377385e-05,0.99999999999999978,609.7900677899155,2.561,0.959,0.000371540033438603
1,010355ab,62.070815707540902,1431569.0297874981,2.8638893330957198e-05,1.0,1120.8461576377747,4.607,0.956,0.00044772778150884264
1,23fbfa2e,61.071468359692226,1350551.5330757629,3.3717689605315522e-05,1.0,718.36146637530453,3.125,0.958,0.0004734848484848485
0,8167408b,54.966005584291317,790634.73499978299,5.0668119061206142e-05,0.99999999999999989,453.45821913248346,1.978,0.95,0.0003874467260751647
1,ede00a50,44.995001402443876,1767284.5081319513,1.7046113614155107e-06,1.0000000000000002,575.08733726928187,2.689,0.961,0.00036258158085569254
0,c982ada8,38.685943604938011,2380073.5950785587,3.4980444600611174e-06,1.0,625.54268305637754,2.913,0.96,0.00031210986267166043
0,6c0ecb88,24.785051936008063,1796801.709956375,3.0736930607490818e-06,0.99999999999999989,385.30423118501056,1.821,0.962,0.0002842120221685377
0,ec25db0b,51.638126860252761,1017218.658588124,6.1402177754406158e-05,1.0,683.92087678583471,2.835,0.959,0.000331619963521804
1,352d238a,33.189365875916216,2474740.1145530278,1.4082955712953955e-05,1.0,695.9608122927383,3.204,0.947,0.00030012004801920766
1,2281fa30,64.511000674211743,713805.30401773006,4.0930357165646047e-05,1.0,1290.7371229882558,5.025,0.949,0.0004307559767391773
1,1c46183a,67.461008087338868,558479.0369210192,4.199339548675904e-05,0.99999999999999989,1176.802553855576,4.449,0.963,0.0004553734061930783
1,2e8b64a0,61.777909428348927,1241258.8020023876,2.6138578500832601e-05,1.0,992.22369549640189,4.136,0.961,0.0004284490145672665
0,9bbad755,57.769359972092346,1266270.5888680217,2.5589370473610213e-05,0.99999999999999989,1181.9755009862063,4.975,0.95,0.0003870718018192375
1,5fb98756,39.737064401107652,2283635.8647836386,9.1714306400376618e-06,1.0,623.23003524647072,2.917,0.961,0.00033789491468153406
1,e7b76cde,37.060187090251503,1737902.4566660402,8.4421264714084647e-07,0.98646725065563734,442.12155733195118,2.11,0.965,0.0003463203463203463
1,32100ae2,53.69925409878087,1054727.9564000915,2.2975584385178241e-05,1.0,585.88911301713256,2.623,0.956,0.00041657987919183504
0,6edf8ef7,42.117674961539919,1213383.9924448647,3.369781464572856e-05,0.99871259871068307,400.69777601416519,1.772,0.968,0.00033057851239669424
1,5252b669,75.292875784349803,402958.82238303125,9.0249916345727484e-05,1.0,994.85979362178966,3.727,0.948,0.0005121638924455825
0,77c4d851,41.723687157261594,1148455.2847516919,6.7233528946473452e-05,0.99999999999999989,549.46295312771099,2.362,0.957,0.00030511060259344014
0,c69e5f88,36.793249417981919,1196263.615136906,2.0520957309618319e-05,0.99942728131401104,342.16119627134549,1.613,0.968,0.0003590664272890485
0,0125e614,36.314330543529103,1187227.216311668,2.8651536299565792e-05,0.71715769747150149,437.73892263715135,1.982,0.966,0.00032123353678124
1,c77354d7,65.434532808900016,400069.74906731304,4.8371985994415253e-05,1.0,1761.8427364291158,6.621,0.946,0.00042589437819420784
1,1ffde571,68.667806326680605,919751.87821604055,1.1263573209493233e-05,0.99999999999999989,521.27350012223246,2.371,0.968,0.0004970178926441351
0,7466c79a,29.657814120296756,1477988.8194195626,2.7848295988970301e-05,1.0,395.45049090050395,1.824,0.956,0.00030674846625766873
1,01d4c808,73.862556391699826,570787.83956954349,4.3395849474599949e-05,1.0,1211.075214604446,4.672,0.961,0.0005175983436853002
1,9b2d93b2,53.26351819458781,1574421.2313738107,1.3728999011755581e-05,1.0000000000000002,673.66582031658129,3.033,0.952,0.00041025641025641023
1,46b7ebab,51.475943725469044,906025.78210667882,6.9382798004900692e-05,1.0,845.14713820948612,3.416,0.93,0.00036636746656896867
0,adc216a4,84.503998722211094,172231.38542757515,1.9432099562351767e-05,1.0,499.94281549515119,2.263,0.966,0.0006002400960384153
1,325a4fad,45.596500871941238,1960022.3387812313,1.8847585255516191e-05,0.99999999999999989,657.7064473322904,2.992,0.957,0.0003719546215361726
1,86ab9b92,77.58898346665994,475553.69625418709,1.9871884382085048e-05,1.0,789.44125211202197,3.499,0.956,0.0005167958656330749
0,2d9d69ec,66.736640460089532,1559363.4911604116,7.2474831664108472e-06,0.99999999999999989,496.22634932152795,2.34,0.968,0.0005594405594405594
1,f67babb0,67.42903859814129,1488174.8166928035,1.8931225841030913e-05,1.0,884.62665006925852,3.89,0.959,0.0004923682914820286
1,def4a178,52.78449220581907,1149870.3277983593,2.256973370163516e-05,1.0,639.69988454910015,2.859,0.957,0.0003891807744697412
1,e1b69ab4,52.050864980941462,2042567.2062540187,2.1010809645963958e-05,0.99999999999999989,1381.5430152305141,5.412,0.966,0.000315955766192733
0,dd22a9ec,54.65238307632147,696297.79384792794,8.1197834228217012e-05,1.0,588.61408093422335,2.37,0.951,0.0003443526170798898
0,717f085c,62.548494869828701,543150.35980446136,4.4684736352609937e-05,1.0,1737.4278499199693,6.45,0.956,0.00040494027130998176
1,cc23db81,50.138209482643404,1170538.8867990572,4.789537597069141e-05,1.0,614.69980456161136,2.603,0.962,0.0003756574004507889
0,dedf2035,54.307819830878969,1094432.6385019757,2.745822730498942e-05,1.0,608.79277518892366,2.697,0.952,0.0004036326942482341
0,2dcfd785,33.227225559534716,2530572.417740704,1.9291070960049913e-06,1.0,499.8275193295471,2.356,0.963,0.00032536196518626975
0,2b2a2862,55.959756010869555,1149257.098428532,4.2933547361276384e-05,1.0,689.46447485646286,2.894,0.965,0.00039761431411530816
0,a1ca169b,41.406958318418049,1873212.0944923016,1.0761667572748268e-05,0.99999999999999989,584.05382515102951,2.694,0.955,0.000351000351000351
1,22f9a871,39.94019432232011,1427131.6649937602,2.1542015511355504e-05,1.0,496.68032483119248,2.26,0.948,0.00035971223021582735
1,8dbefcbd,65.332844624990003,1076640.0947970417,1.0425467448938458e-06,1.0,555.06608023891806,2.615,0.956,0.0004944375772558715
0,adc24af7,33.863019242957179,1020732.4993258514,3.8674602527463228e-05,0.70252407920160642,397.66116822114003,1.787,0.967,0.00031826861871419476
0,d39522db,47.755839199364473,1119190.600095174,3.5450780902296108e-06,0.99999999999999989,312.30829895247479,1.461,0.974,0.0004021717273275689
0,4c16ee8c,51.403948800192772,2372340.1689336966,5.2834485692459614e-07,1.0,566.9028281813986,2.637,0.965,0.00042762454564892024
0,6c542180,39.258339236358907,948106.59944051912,3.7859231980181258e-05,0.62631943995940342,571.29090433538136,2.558,0.954,0.00029235491887151
0,a0d0d3b5,36.972897264247393,1705236.7144969325,2.3890775868933116e-05,1.0,492.08015963907161,2.305,0.957,0.00032711808963035657
1,292af507,37.872464268957422,1202438.8312842033,2.1429568432080019e-05,0.78086257556600391,454.20544449108701,2.166,0.956,0.0003717472118959108
1,c2d87794,47.704372399049134,1438418.6084476339,3.2988949557705099e-05,1.0,675.98018379058612,2.958,0.957,0.0003534817956875221
0,ba57a170,61.037068489772558,1290596.7822854586,1.2452917808226911e-05,1.0,737.9259979433341,3.315,0.963,0.0004184975936388366
1,5dea1266,69.298613840917426,1331710.8470607111,1.8382512894374237e-05,0.99999999999999989,897.63989225255295,3.837,0.964,0.00048520135856380397
0,a52dfc0e,55.743884592870003,1066948.9627956054,4.4644327840095904e-06,1.0,462.40324534739483,2.178,0.957,0.0004374453193350831
1,d3aada91,64.439394204201236,1035387.5020439856,2.0404017209215366e-05,1.0,601.20342546749907,2.687,0.964,0.000467180565288484
0,43966b7c,78.374652599081202,791505.25044795661,3.566847011185763e-05,1.0,556.42624106865617,2.447,0.963,0.0006323110970597534
0,68d78592,55.656311673415772,1016330.5217578207,2.7222980077227316e-05,0.99999999999999989,465.52509824495513,2.16,0.948,0.00046040515653775324
1,ad22c618,46.290684297649918,1505294.1480402225,2.6826530549420301e-05,1.0,628.67247318572288,2.858,0.952,0.00037972280235428136
0,894e9be7,71.638074172597072,718804.09777952102,5.4199220763357458e-05,1.0,702.80339354258854,2.927,0.96,0.000517063081695967
1,ffb83485,54.298207881301089,1143235.802258848,1.1629448269190508e-05,1.0,496.20030762710343,2.272,0.965,0.0004065040650406504
0,fb7bad50,61.699304397959764,525107.87948591809,0.00010028409776200395,1.0,632.9686529874574,2.513,0.919,0.0004060089321965083
0,ded25b18,56.357017329797657,862501.40033872379,2.1651668880733306e-05,1.0,425.7117230211162,1.968,0.954,0.00047778308647873863
1,4f29af47,58.446048610143521,1514800.6857411554,2.0817178269325057e-05,1.0,1232.1571720422546,5.123,0.958,0.0004037956793862306
1,fa1ed515,45.792003572395927,1786551.6344325466,2.9225346649319261e-05,1.0,930.42940424984783,3.911,0.956,0.00033461602810774636
1,71ca7993,63.378041935556709,1011808.8950600137,5.7727347970165287e-05,1.0,1110.7323522795496,4.503,0.94,0.00045599635202918376
1,37f93675,43.268885585788425,1283672.6644282513,1.0676042719386614e-05,1.0000000000000002,394.87039476643577,1.834,0.964,0.000390015600624025
1,299c9b05,69.021287456902712,491825.05458309082,1.8141934258079615e-05,1.0,1055.5659604834477,4.559,0.954,0.00047025628967787447
1,9e361ab3,57.153077300617596,1374519.1625755094,5.3056219748945235e-06,1.0,545.65042004664565,2.542,0.962,0.00043696744592527855
1,50e84584,46.346804835322338,1340623.3063367107,3.6767319586507678e-05,0.99999999999999989,557.29600496777641,2.454,0.959,0.0003770739064856712
1,00f7ef1c,59.746920105589574,843049.70541293663,6.5479002991505184e-05,1.0,934.56805449278306,3.687,0.943,0.000419639110365086
0,5f3397e6,30.015949290541275,1796007.5513332495,8.6670113517769659e-06,1.0,331.99033371402692,1.571,0.972,0.00030344409042633893
0,979daee4,35.035516307306018,1624487.9677960442,4.3932195599832832e-05,0.99964444444444467,469.72220574286138,2.002,0.972,0.0002809778027535825
1,3efd725b,65.037400108514959,905312.61998868349,2.0759195662053707e-05,1.0,1082.0414773692512,4.582,0.956,0.00042735042735042735
1,4673de2a,60.367877046989925,1256574.5072166068,3.4146720949406241e-05,1.0,1075.3865027674442,4.35,0.958,0.0004131377814501136
0,0867ca68,31.275240853705409,1770162.4645873178,2.2402527932244074e-05,0.64759196002449848,642.21321085392685,2.869,0.963,0.00026123301985370953
1,0d179546,63.685966462841499,2127901.0353250098,7.5060684512421041e-06,1.0,761.76089486666558,3.457,0.965,0.0004805382027871216
0,ea39dbdf,51.051053036565492,1304077.9856979947,6.7814253458575335e-06,1.0,548.19141036822816,2.553,0.952,0.00039184952978056425
0,5922e495,59.928612219408159,679547.67214042717,4.3965596762360851e-05,1.0,1745.1882402513679,6.294,0.96,0.0003469210754553339
0,824277c3,61.711354941846146,901671.36684720987,7.3215281800335721e-05,0.99999999999999989,1546.0402158382544,5.911,0.941,0.00041356492969396195
0,77d2d457,76.697983984270124,583216.26214357326,4.3245707545117321e-05,1.0,1296.5661053528358,5.2,0.948,0.000531632110579479
1,e87b80d6,34.185903694727529,2288523.9358200394,5.925356845948212e-06,0.99928888888888889,497.78324496867793,2.328,0.965,0.0003283533081595797
0,b3040223,36.106405714905797,1086545.9539136731,7.8347816185447643e-07,0.99964444444444467,309.74287046505412,1.428,0.969,0.0003772161448509996
0,8b98cb3c,47.362396789535296,1264073.2922105759,1.5887366750808808e-05,0.80172918764941659,414.95502523983436,1.955,0.969,0.0004131377814501136
1,b931ba67,62.871190978097786,577541.80310692487,7.5783122035899821e-05,1.0,1468.4551449499788,5.518,0.947,0.00042087542087542086
1,60f72281,80.322817738583325,587397.49854319182,3.2325433543536683e-05,1.0,773.58171902016647,3.244,0.965,0.0005927682276229994
0,000d71b1,22.175449426475502,1966406.2773427689,8.2398310249277325e-07,1.0,366.0717279926161,1.71,0.965,0.0002945508100147275
1,ea674ab5,43.629278354136417,1724447.0826387948,2.4588384413832389e-05,1.0,578.21804715716689,2.576,0.961,0.00036403349108117945
1,617e8264,59.331584222441677,1431126.1877582474,2.1853177773908576e-05,1.0,839.61421957658922,3.613,0.964,0.0004027386226339106
0,25653d70,38.92070202891648,1613792.0525904575,1.6367441588603894e-05,0.99999999999999989,468.56609406329613,2.16,0.962,0.00032268473701193933
0,28224273,72.697728597539282,86330.946266807397,5.623272500163048e-05,1.0,1542.7560253265697,5.897,0.95,0.0004892367906066536
0,1a6364af,58.910824060527041,1176294.3269327397,8.6990902344276324e-06,0.85018030266615274,526.54601258961588,2.501,0.959,0.0004298302170642596
0,b1a2ef1f,86.277015942398805,229483.68712512875,7.6442012940261504e-05,1.0,670.06465920552785,2.867,0.938,0.0006311139160618492
1,c10da10b,32.747197347370872,1342560.6370322125,4.4002549086059906e-06,1.0,440.90420766296506,2.133,0.947,0.00034674063800277393
0,294fd9e6,36.257020151491744,1860609.2279579141,1.2297836551092795e-06,1.0,411.19371708706183,1.993,0.965,0.00032357223750202233
1,61d45f63,49.855090528163309,1356543.5119591835,2.4245666646171157e-05,1.0,591.97187416540521,2.632,0.964,0.0003787878787878788
1,bab30cb8,64.33069206825958,531019.88122068869,6.8228696245492654e-05,1.0,1584.3087833643885,5.982,0.945,0.0004377325454147516
0,77358b3e,38.026759799169099,1118143.7987645685,2.1508474399218251e-05,0.99893333333333356,372.04811933637359,1.852,0.961,0.00034494653328734045
1,8bbd5220,49.332658939134227,952714.40419390902,9.8730820144926519e-06,0.89549213918729875,445.99295252573398,2.284,0.947,0.0004070832485243232
1,e29306d2,68.898832051797001,1456980.9960650913,1.6233047279310951e-05,1.0,899.4427071312665,3.768,0.97,0.0005023863350916855
0,b97aa206,64.728992756729511,794747.61127368244,5.6590635449495952e-05,1.0,969.07491246548329,3.899,0.954,0.00042918454935622315
1,3a75c2d6,54.172562060488985,1961241.5013402882,7.5753602530919548e-06,0.99999999999999978,607.51995593361414,2.819,0.955,0.0004391743522178305
0,9a574b10,37.97437947789092,1207624.4683557888,1.1651163198470274e-05,0.88423455427719022,378.44833654443511,1.799,0.964,0.00034897923573547375
0,fb5167db,43.172944419541736,1118815.2373693986,2.5924990103142937e-05,0.99927039301186893,436.92481783326178,2.099,0.961,0.0003566333808844508
0,1a18d38b,71.633476881175639,930107.54620507744,1.2393713657080248e-06,1.0,420.90336573327284,1.981,0.965,0.0005698005698005698
0,cf9144a8,60.205816169815179,1209474.0243438715,1.3258547505982452e-05,1.0,544.3498457396604,2.543,0.953,0.0004578754578754579
0,f46f7549,27.328730641633591,1416789.0058829333,4.6814508648650295e-06,1.0,301.77459304852999,1.426,0.97,0.0003290556103981573
0,bd2fd8ca,75.020148903630954,665682.85353811132,6.3149894782031375e-05,1.0,735.23619710987236,3.078,0.945,0.0005758710048949035
0,b410c773,54.293630164363577,1565986.9734860626,1.0282751051450631e-05,0.77937594015447975,584.54072163079911,2.796,0.963,0.00042872454448017146
1,3bbdc809,69.075582428797006,732730.23636829271,1.507759054366953e-07,1.0,569.01364300436546,2.666,0.958,0.0004727014890096904
1,8eed8346,70.962170209690854,421224.73289375205,3.461625193422503e-05,0.99999999999999989,675.68508253312359,3.005,0.955,0.00046652670865407047
0,4bc45388,53.281908595630156,1553728.9973818033,3.3021254314380455e-05,1.0,1043.3230231320906,4.234,0.962,0.00034317089910775565
1,29c69ecb,55.838479713854731,1444944.3190400822,2.045288465997462e-05,0.99999999999999989,630.32719306206945,2.797,0.965,0.00040404040404040404
0,f29ff564,59.521887226684704,895030.8454794914,8.3398363959785528e-06,0.8939611548047105,454.75822727126587,2.162,0.956,0.00045330915684496827
0,4a35362f,69.871932888325176,703242.41275326267,2.7648904511683672e-05,1.0,1368.5917033879712,5.418,0.96,0.00045526974732529026
1,60bb1382,46.216617364112025,1933113.9310260024,9.0497324010604765e-06,1.0,647.2427853012166,2.973,0.959,0.00035192679922576106
1,fd049c5e,67.099894363531121,1033664.0934168031,1.3892832974261668e-05,1.0,613.37166646221897,2.827,0.964,0.00046696240952603317
0,5f477182,31.29616154670618,1331550.1838960631,9.0572592520006671e-06,0.91787665301285348,375.41099600592429,1.752,0.96,0.0003006614552014432
0,df478779,30.119279465419641,1560417.8265382017,2.0738699817737126e-05,1.0,360.57435837873373,1.718,0.966,0.00030553009471432935
0,07d60155,49.69917524345356,1621642.4661595735,3.1498513472394638e-05,0.99999999999999989,1096.4818449274226,4.439,0.959,0.00031201248049921997
0,e0a4f516,53.807838825615889,1501981.7598283275,1.5427239154668864e-06,0.97550608814155215,446.08076008634799,2.096,0.963,0.0004626416840157298
0,c335f5e7,75.651842923843077,1061007.1485816052,1.7746939226868344e-05,1.0,1077.4533332242595,4.657,0.952,0.0005379236148466917
0,aaef2165,53.604206928620997,1755351.0550964156,7.7668126929757034e-07,1.0,638.55890052417033,2.964,0.951,0.00042918454935622315
0,2330d08a,58.566770439892046,1185855.4414373629,3.4274482497595959e-05,1.0,864.78969379062914,3.688,0.957,0.0004202563563773902
0,ed4f83f1,72.111519002195138,736177.69045079744,2.7256739258598695e-07,0.99657626251129339,435.97290146790004,2.034,0.956,0.0005722460658082976
0,a2d9dcdd,32.825722985743809,1769368.7086810148,4.4496581804251659e-06,1.0,389.43214308939463,1.819,0.965,0.0003472825143254037
1,af1eb06e,67.806454453922385,482820.41168414848,7.3178234126213787e-05,0.99999999999999989,1619.9007080920651,5.813,0.96,0.0004489337822671156
1,17634039,41.067215332938943,1761419.8842105973,1.8408012299510925e-05,1.0,499.92340984623502,2.26,0.967,0.0003456619426201175
1,adb3b1dc,62.409026738552264,1226912.8236811662,3.0438013807073368e-06,0.93943098798954161,531.12928245839782,2.534,0.959,0.0005055611729019212
1,ae82da14,59.306653297094144,1190051.5212674043,3.9796488969227443e-05,1.0,830.24717172400756,3.551,0.945,0.0004386926957666155
1,aa024698,50.700603376369209,2009320.9898099587,1.9880513227145423e-05,1.0,1332.1631503501912,5.239,0.968,0.00034411562284927734
1,796dfa06,50.148577479976304,1632344.9289704359,1.9250268364120501e-05,0.99999999999999989,721.27208460416705,3.202,0.961,0.0003685277317118113
1,de0460c0,62.19895512764554,894070.21798382583,4.1749264377530186e-05,1.0,875.68057670164239,3.705,0.945,0.0004428697962798937
0,c5cb318a,53.691963588778968,1791043.3770555051,2.9981670717434002e-06,0.99999999999999989,514.77307288920269,2.45,0.96,0.0004338394793926247
1,5587d806,78.435914475657071,374081.72463753406,3.239722597838643e-05,1.0,1246.2663005406464,5.034,0.955,0.0005392289026691831
1,cdd37130,53.039563477041014,953547.45688921807,6.9023746726699442e-05,0.99999999999999989,783.47868046667713,3.209,0.952,0.0003672420124862284
1,94462587,64.996750335724059,507676.91528603685,8.4265404889538421e-05,1.0,1880.5614092566673,6.924,0.944,0.0004389815627743635
1,542dc0f1,30.223078755966981,2604677.0878799753,4.4849436846943626e-06,0.90445609512670189,608.22099910807992,2.88,0.952,0.00029726516052318666
0,aa78ee28,56.053617321478164,1594444.0016008129,1.5315337470780465e-05,1.0,699.22422648993108,3.217,0.952,0.00044365572315882877
1,4ff0b518,54.662084315118172,1306310.6755820378,3.6171577936737343e-05,0.99999999999999989,782.97711686316268,3.328,0.949,0.0004179728317659352
0,932d8a37,24.811195235285552,1265029.6499598257,1.4250529212522241e-05,0.89754955071490661,320.97960984254769,1.485,0.965,0.0003167564143173899
0,0925dff9,56.085940501904837,1309506.9068053036,2.4657032593407529e-06,0.94583271398273105,540.0224029126199,2.581,0.962,0.0004174493842621582
1,96b89aba,53.877967088084262,1619496.6702676211,1.278381883497307e-05,1.0,494.95064601015878,2.286,0.967,0.000427807486631016
1,e19e1599,65.184590697033258,1416234.95751352,3.1042913694592478e-05,1.0,1393.1892776562022,5.438,0.964,0.0004590314436538903
0,eac1ed77,62.998096968443676,1031902.4925713259,3.6722593681496669e-05,0.99999999999999989,617.36100398879989,2.625,0.965,0.00048123195380173246
1,1b7acd4c,69.281036922528372,900779.11410525895,1.1545899385969481e-05,1.0,903.61346377149437,4.012,0.962,0.0005017561465127947
0,11745012,42.641215330420742,879146.45413917059,4.2856025913688415e-05,0.5495076845861101,645.04276390175346,2.795,0.961,0.0002987303958177745
0,5d500eef,58.21741059133852,866123.81408662745,1.558037823727233e-05,0.83633359149791431,442.84705844405738,2.112,0.954,0.0004737091425864519
1,25099fdb,56.498813851348991,949834.68982462899,6.024577607216123e-05,1.0,818.4797246822402,3.284,0.96,0.0003708511032820323
1,af64e5df,52.128721490736439,1154537.5925009924,1.3835899290484819e-05,1.0,465.05333063813327,2.174,0.959,0.00041245617653124357
0,42d5bfdb,39.312960367734469,1170085.5448974646,9.7385659439010796e-06,1.0,417.40849109679561,1.913,0.954,0.0003380091262464086
1,8f7cfa57,75.662081924681956,988160.34695747006,3.6005572975641134e-05,1.0,1361.5451904304762,5.382,0.956,0.0005370569280343716
0,b95d879e,37.915098804162206,1129381.8243108033,3.5429666249841147e-05,1.0,457.35591897768325,2.089,0.946,0.0003234152652005175
1,492b5f24,43.042492740884974,1682942.1737061685,1.6542439387324659e-05,0.99999999999999989,531.75659406687862,2.5,0.955,0.0003736920777279522
1,59faf76c,66.854660424063098,1995495.8788077072,1.3940738372151773e-05,1.0,861.01110506172972,3.859,0.954,0.000520697734964853
1,3bc6f607,51.770084166909463,1409325.0082260564,2.5905576158052342e-05,1.0,628.16679430178272,2.79,0.954,0.00041981528127623844
1,cc93f030,59.670117457208313,1009127.455017012,4.0335653733683465e-05,1.0,694.16634508287893,2.973,0.955,0.00043687199650502403
1,0498f9ab,69.430597214673114,630866.97798604355,3.9256610167889547e-05,1.0,1422.3086089269889,5.484,0.96,0.00047214353163361664
0,cf7a269a,65.384151984029117,433431.74933323177,9.1725538791484484e-05,1.0,1095.1617899361302,4.172,0.953,0.00043318171973142733
1,57efa83d,48.879187584689454,1708294.8802596922,6.3451888826359811e-06,1.0,651.90954587774399,3.088,0.951,0.00038595137012736397
0,6fa53d41,74.422342760447819,1093248.3820012263,1.0755399104846563e-05,1.0,796.9447325809117,3.662,0.946,0.000564652738565782
1,4b951984,45.52589981944751,1412657.4516556785,1.7889129730862376e-05,1.0,495.5713006109591,2.313,0.958,0.0003800836183960471
1,89d05291,34.370743193278081,1862307.2620493849,1.9235772904250111e-05,0.67101352138961312,721.35531207926749,3.349,0.948,0.00032986970146792015
1,a52bd61e,59.836744754926066,1667349.1309871108,1.3078049252464663e-05,1.0,659.07160778133471,3.039,0.959,0.00046959380136182204
1,548cff84,67.606751725943269,1189379.555534106,9.8638346440260007e-06,1.0,582.47479676452633,2.648,0.973,0.0004667444574095683
1,b764665a,58.569493543901636,953952.687272107,3.2598742601327885e-05,1.0,648.58395458710174,2.876,0.944,0.0004414036636504083
1,2c4668f9,58.451931164582888,1566026.3989481223,1.8748446728837852e-05,1.0,1129.0345515896195,4.771,0.961,0.0004098360655737705
0,8b2054f8,54.263331206111907,1151685.669913342,3.6826983751854245e-05,1.0,587.67323258171518,2.622,0.96,0.0004269854824935952
1,74725cf4,79.824620680026555,404070.62610809878,3.9745089903310084e-05,1.0,1363.2020897477134,5.352,0.953,0.0005616399887672002
1,364a544e,40.652607344756049,1979666.1832010576,1.1960731033795286e-06,0.99999999999999989,487.52011817366025,2.342,0.964,0.0003541703559412077
0,d0a54ee0,47.736014128403731,1525498.9349580179,3.6522051009313283e-05,1.0,869.39454026740236,3.658,0.958,0.00034928396786587494
0,2d272de7,44.957008020651131,1125602.4154445336,2.2072074531093114e-05,0.76394548750853264,435.1067251783557,2.073,0.961,0.0003857280617164899
0,308fc1fe,55.305007844261524,806023.05105879297,2.1566781646605307e-05,0.99893333333333345,383.74516564527096,1.755,0.963,0.00040749796251018743
1,17018107,38.86515657357365,2464547.2924714326,1.9858268766089705e-05,1.0000000000000002,729.19644347225221,3.232,0.959,0.00031746031746031746
0,7052a617,45.508835498663821,3835531.9542375826,8.7438913261957522e-06,0.99999999999999989,874.16609518298276,3.909,0.957,0.0004060913705583756
1,3062fca8,58.54728063606813,762398.99238524667,3.6729342866580295e-05,1.0,624.77880880597195,2.693,0.956,0.0004095004095004095
0,4ea48c18,45.047402636536901,781370.18735723861,3.805038041537136e-05,0.68915570737612164,457.59281317637465,2.119,0.955,0.00036893562073418186
1,b7519a52,61.922344858271202,915027.03815733013,4.7343419965114527e-05,1.0,780.29198624133414,3.229,0.963,0.00038925652004671076
1,ed4a2968,59.034911055864463,773838.97400376876,4.9540340422266219e-05,0.99999999999999978,1788.0057214767342,6.573,0.952,0.0003750234389649353
1,5d58d936,50.85682888054162,2004612.6015995429,1.6260790147149567e-05,1.0,760.94447791709717,3.447,0.956,0.00039085401602501464
0,204941f0,39.82250829103598,1374252.6360649229,3.3121804539836259e-06,0.99999999999999989,363.87400317888881,1.689,0.966,0.00035112359550561797
0,a4640b34,44.780204433567512,1599480.9657886173,2.0682554354499257e-06,1.0,468.77230895048967,2.207,0.967,0.00035267148651031563
0,51cc4525,57.706007112818774,1619100.7118813647,3.3437238875523981e-05,1.0,1397.5302253465991,5.569,0.953,0.00036403349108117945
1,a02ce286,43.242549329081243,1474430.4966298174,3.8288999765929742e-05,1.0,575.81400050179889,2.551,0.953,0.00035790980672870435
